epizod,wynik,kroki,epsilon,rozmiar_tablicy_q
28596,19,127,0.010000,13308
28597,16,124,0.010000,13308
28598,25,184,0.010000,13308
28599,14,105,0.010000,13308
28600,11,85,0.010000,13308
28601,20,167,0.010000,13308
28602,12,118,0.010000,13308
28603,8,70,0.010000,13308
28604,10,70,0.010000,13308
28605,22,159,0.010000,13308
28606,17,144,0.010000,13309
28607,31,301,0.010000,13309
28608,14,131,0.010000,13309
28609,13,108,0.010000,13309
28610,8,65,0.010000,13309
28611,20,195,0.010000,13309
28612,19,168,0.010000,13311
28613,14,135,0.010000,13311
28614,28,246,0.010000,13311
28615,18,201,0.010000,13311
28616,13,101,0.010000,13311
28617,13,70,0.010000,13311
28618,13,115,0.010000,13311
28619,12,97,0.010000,13311
28620,22,187,0.010000,13311
28621,20,144,0.010000,13311
28622,14,102,0.010000,13311
28623,17,150,0.010000,13311
28624,13,86,0.010000,13311
28625,10,96,0.010000,13311
28626,18,212,0.010000,13311
28627,8,69,0.010000,13311
28628,11,88,0.010000,13312
28629,21,158,0.010000,13312
28630,23,218,0.010000,13312
28631,16,118,0.010000,13312
28632,12,101,0.010000,13312
28633,7,52,0.010000,13312
28634,5,29,0.010000,13313
28635,13,105,0.010000,13313
28636,21,179,0.010000,13314
28637,14,103,0.010000,13314
28638,23,217,0.010000,13314
28639,12,79,0.010000,13314
28640,4,28,0.010000,13314
28641,18,185,0.010000,13314
28642,0,6,0.010000,13314
28643,17,184,0.010000,13314
28644,13,116,0.010000,13314
28645,12,94,0.010000,13314
28646,10,65,0.010000,13314
28647,20,170,0.010000,13314
28648,12,101,0.010000,13315
28649,14,109,0.010000,13316
28650,22,211,0.010000,13316
28651,23,175,0.010000,13316
28652,14,124,0.010000,13316
28653,4,17,0.010000,13316
28654,16,116,0.010000,13316
28655,23,194,0.010000,13316
28656,8,60,0.010000,13316
28657,20,192,0.010000,13316
28658,4,20,0.010000,13316
28659,29,263,0.010000,13316
28660,14,106,0.010000,13316
28661,19,113,0.010000,13316
28662,12,103,0.010000,13316
28663,8,65,0.010000,13317
28664,16,133,0.010000,13317
28665,13,126,0.010000,13318
28666,15,114,0.010000,13319
28667,22,211,0.010000,13319
28668,9,71,0.010000,13319
28669,14,125,0.010000,13319
28670,18,158,0.010000,13319
28671,14,126,0.010000,13319
28672,12,124,0.010000,13319
28673,17,139,0.010000,13319
28674,32,262,0.010000,13319
28675,15,141,0.010000,13319
28676,10,74,0.010000,13319
28677,15,109,0.010000,13319
28678,12,87,0.010000,13319
28679,19,169,0.010000,13319
28680,14,90,0.010000,13319
28681,11,107,0.010000,13319
28682,22,215,0.010000,13319
28683,22,189,0.010000,13319
28684,19,181,0.010000,13319
28685,15,122,0.010000,13319
28686,14,140,0.010000,13319
28687,13,106,0.010000,13319
28688,18,163,0.010000,13319
28689,29,235,0.010000,13319
28690,21,172,0.010000,13319
28691,12,87,0.010000,13319
28692,14,109,0.010000,13319
28693,14,108,0.010000,13319
28694,16,140,0.010000,13319
28695,7,55,0.010000,13319
28696,21,148,0.010000,13319
28697,20,183,0.010000,13319
28698,7,63,0.010000,13319
28699,4,24,0.010000,13319
28700,14,86,0.010000,13319
28701,21,166,0.010000,13319
28702,19,169,0.010000,13319
28703,13,106,0.010000,13319
28704,16,96,0.010000,13319
28705,10,72,0.010000,13319
28706,20,182,0.010000,13319
28707,17,140,0.010000,13319
28708,21,175,0.010000,13320
28709,17,148,0.010000,13320
28710,14,115,0.010000,13320
28711,10,88,0.010000,13320
28712,17,120,0.010000,13320
28713,10,77,0.010000,13320
28714,19,159,0.010000,13320
28715,4,20,0.010000,13320
28716,27,272,0.010000,13320
28717,26,252,0.010000,13320
28718,9,93,0.010000,13320
28719,15,129,0.010000,13321
28720,17,139,0.010000,13321
28721,16,113,0.010000,13321
28722,11,100,0.010000,13321
28723,10,81,0.010000,13321
28724,13,102,0.010000,13321
28725,21,190,0.010000,13321
28726,11,86,0.010000,13321
28727,35,283,0.010000,13321
28728,14,134,0.010000,13321
28729,1,7,0.010000,13321
28730,17,123,0.010000,13321
28731,23,249,0.010000,13321
28732,23,162,0.010000,13321
28733,14,93,0.010000,13321
28734,19,160,0.010000,13321
28735,16,123,0.010000,13322
28736,22,242,0.010000,13322
28737,3,20,0.010000,13322
28738,19,173,0.010000,13322
28739,18,143,0.010000,13322
28740,15,139,0.010000,13322
28741,8,53,0.010000,13322
28742,17,147,0.010000,13322
28743,13,114,0.010000,13322
28744,15,95,0.010000,13322
28745,21,187,0.010000,13322
28746,20,203,0.010000,13322
28747,14,114,0.010000,13322
28748,15,130,0.010000,13322
28749,27,210,0.010000,13323
28750,14,85,0.010000,13323
28751,11,93,0.010000,13323
28752,14,111,0.010000,13323
28753,9,61,0.010000,13324
28754,22,205,0.010000,13324
28755,10,81,0.010000,13325
28756,20,188,0.010000,13325
28757,15,147,0.010000,13325
28758,11,84,0.010000,13325
28759,29,228,0.010000,13325
28760,5,30,0.010000,13325
28761,22,189,0.010000,13325
28762,8,70,0.010000,13325
28763,22,180,0.010000,13325
28764,17,162,0.010000,13326
28765,18,130,0.010000,13326
28766,27,224,0.010000,13326
28767,17,121,0.010000,13326
28768,22,224,0.010000,13327
28769,18,157,0.010000,13327
28770,3,30,0.010000,13327
28771,9,61,0.010000,13327
28772,22,167,0.010000,13327
28773,12,90,0.010000,13327
28774,22,199,0.010000,13327
28775,21,226,0.010000,13327
28776,17,114,0.010000,13327
28777,22,208,0.010000,13327
28778,22,194,0.010000,13327
28779,13,112,0.010000,13327
28780,28,247,0.010000,13327
28781,20,174,0.010000,13327
28782,24,214,0.010000,13327
28783,21,172,0.010000,13327
28784,12,102,0.010000,13327
28785,12,82,0.010000,13328
28786,18,161,0.010000,13328
28787,18,139,0.010000,13328
28788,21,174,0.010000,13328
28789,15,125,0.010000,13328
28790,0,6,0.010000,13328
28791,10,81,0.010000,13328
28792,24,219,0.010000,13328
28793,17,136,0.010000,13328
28794,19,162,0.010000,13328
28795,5,38,0.010000,13328
28796,2,15,0.010000,13328
28797,18,183,0.010000,13328
28798,13,107,0.010000,13329
28799,16,128,0.010000,13329
28800,5,38,0.010000,13329
28801,19,146,0.010000,13329
28802,3,23,0.010000,13329
28803,27,236,0.010000,13329
28804,15,144,0.010000,13329
28805,15,121,0.010000,13329
28806,17,132,0.010000,13329
28807,20,158,0.010000,13330
28808,14,117,0.010000,13330
28809,11,89,0.010000,13330
28810,12,115,0.010000,13330
28811,17,134,0.010000,13330
28812,18,171,0.010000,13330
28813,6,34,0.010000,13330
28814,20,172,0.010000,13330
28815,19,144,0.010000,13330
28816,15,95,0.010000,13330
28817,6,62,0.010000,13330
28818,18,138,0.010000,13330
28819,17,129,0.010000,13331
28820,12,113,0.010000,13331
28821,18,156,0.010000,13331
28822,14,107,0.010000,13332
28823,12,79,0.010000,13332
28824,19,151,0.010000,13332
28825,14,121,0.010000,13332
28826,12,98,0.010000,13332
28827,23,163,0.010000,13333
28828,10,52,0.010000,13333
28829,11,95,0.010000,13333
28830,7,67,0.010000,13333
28831,19,153,0.010000,13333
28832,9,77,0.010000,13333
28833,18,150,0.010000,13333
28834,17,149,0.010000,13333
28835,18,151,0.010000,13333
28836,7,43,0.010000,13333
28837,17,138,0.010000,13333
28838,17,107,0.010000,13333
28839,12,102,0.010000,13333
28840,11,75,0.010000,13333
28841,10,103,0.010000,13333
28842,24,211,0.010000,13333
28843,26,245,0.010000,13334
28844,16,127,0.010000,13334
28845,25,186,0.010000,13334
28846,6,41,0.010000,13334
28847,16,134,0.010000,13334
28848,8,48,0.010000,13334
28849,18,173,0.010000,13334
28850,14,137,0.010000,13334
28851,17,145,0.010000,13334
28852,7,40,0.010000,13334
28853,15,119,0.010000,13334
28854,6,43,0.010000,13334
28855,24,216,0.010000,13334
28856,23,177,0.010000,13335
28857,15,122,0.010000,13335
28858,20,169,0.010000,13335
28859,18,160,0.010000,13335
28860,18,185,0.010000,13335
28861,13,130,0.010000,13335
28862,28,303,0.010000,13335
28863,11,88,0.010000,13335
28864,18,156,0.010000,13335
28865,18,161,0.010000,13335
28866,14,102,0.010000,13335
28867,15,193,0.010000,13335
28868,11,74,0.010000,13336
28869,11,76,0.010000,13336
28870,16,147,0.010000,13336
28871,19,147,0.010000,13337
28872,17,120,0.010000,13338
28873,19,158,0.010000,13338
28874,7,63,0.010000,13338
28875,8,72,0.010000,13338
28876,13,91,0.010000,13338
28877,13,92,0.010000,13338
28878,3,29,0.010000,13338
28879,5,39,0.010000,13338
28880,4,25,0.010000,13338
28881,26,196,0.010000,13338
28882,12,103,0.010000,13338
28883,22,189,0.010000,13338
28884,18,137,0.010000,13338
28885,2,15,0.010000,13338
28886,24,220,0.010000,13338
28887,9,51,0.010000,13338
28888,20,156,0.010000,13338
28889,27,221,0.010000,13338
28890,19,140,0.010000,13339
28891,20,137,0.010000,13339
28892,22,155,0.010000,13339
28893,16,126,0.010000,13339
28894,20,164,0.010000,13339
28895,20,184,0.010000,13339
28896,21,166,0.010000,13339
28897,17,116,0.010000,13339
28898,14,113,0.010000,13339
28899,8,79,0.010000,13339
28900,29,257,0.010000,13340
28901,5,40,0.010000,13340
28902,15,130,0.010000,13340
28903,14,97,0.010000,13340
28904,14,115,0.010000,13340
28905,8,84,0.010000,13340
28906,22,194,0.010000,13340
28907,18,161,0.010000,13340
28908,21,174,0.010000,13340
28909,17,138,0.010000,13340
28910,15,107,0.010000,13340
28911,12,98,0.010000,13340
28912,17,120,0.010000,13341
28913,11,137,0.010000,13341
28914,22,206,0.010000,13341
28915,14,142,0.010000,13341
28916,18,125,0.010000,13341
28917,5,36,0.010000,13341
28918,11,81,0.010000,13341
28919,23,207,0.010000,13341
28920,14,128,0.010000,13341
28921,15,110,0.010000,13341
28922,10,78,0.010000,13341
28923,14,110,0.010000,13341
28924,8,58,0.010000,13341
28925,19,153,0.010000,13342
28926,27,246,0.010000,13342
28927,10,86,0.010000,13342
28928,6,41,0.010000,13342
28929,14,118,0.010000,13342
28930,9,72,0.010000,13342
28931,24,154,0.010000,13342
28932,29,272,0.010000,13342
28933,18,137,0.010000,13342
28934,14,102,0.010000,13342
28935,17,142,0.010000,13342
28936,21,153,0.010000,13342
28937,23,196,0.010000,13342
28938,15,108,0.010000,13342
28939,12,123,0.010000,13342
28940,14,84,0.010000,13342
28941,7,66,0.010000,13342
28942,6,36,0.010000,13342
28943,14,106,0.010000,13342
28944,10,70,0.010000,13342
28945,14,137,0.010000,13342
28946,16,148,0.010000,13342
28947,19,174,0.010000,13342
28948,17,190,0.010000,13342
28949,20,184,0.010000,13342
28950,16,131,0.010000,13342
28951,14,86,0.010000,13342
28952,23,200,0.010000,13342
28953,12,90,0.010000,13342
28954,11,67,0.010000,13342
28955,21,201,0.010000,13342
28956,31,254,0.010000,13343
28957,10,67,0.010000,13343
28958,14,131,0.010000,13343
28959,15,120,0.010000,13343
28960,19,154,0.010000,13343
28961,12,93,0.010000,13343
28962,19,161,0.010000,13343
28963,12,70,0.010000,13343
28964,17,157,0.010000,13343
28965,14,127,0.010000,13343
28966,14,82,0.010000,13343
28967,15,122,0.010000,13343
28968,14,91,0.010000,13343
28969,14,134,0.010000,13343
28970,13,108,0.010000,13343
28971,7,58,0.010000,13343
28972,21,172,0.010000,13343
28973,28,203,0.010000,13343
28974,23,201,0.010000,13343
28975,17,166,0.010000,13343
28976,18,108,0.010000,13343
28977,7,49,0.010000,13343
28978,20,155,0.010000,13343
28979,9,61,0.010000,13343
28980,14,98,0.010000,13343
28981,21,154,0.010000,13343
28982,7,39,0.010000,13343
28983,15,135,0.010000,13343
28984,17,141,0.010000,13343
28985,14,111,0.010000,13344
28986,2,15,0.010000,13344
28987,23,169,0.010000,13344
28988,19,134,0.010000,13345
28989,22,184,0.010000,13345
28990,19,144,0.010000,13345
28991,18,153,0.010000,13345
28992,6,31,0.010000,13345
28993,24,194,0.010000,13345
28994,13,129,0.010000,13345
28995,5,52,0.010000,13345
28996,12,78,0.010000,13345
28997,13,95,0.010000,13345
28998,16,98,0.010000,13345
28999,21,155,0.010000,13345
29000,6,36,0.010000,13345
29001,16,139,0.010000,13345
29002,10,88,0.010000,13345
29003,18,158,0.010000,13345
29004,11,82,0.010000,13345
29005,8,56,0.010000,13345
29006,3,17,0.010000,13345
29007,20,155,0.010000,13345
29008,20,170,0.010000,13345
29009,20,222,0.010000,13345
29010,14,114,0.010000,13345
29011,23,199,0.010000,13345
29012,4,43,0.010000,13345
29013,19,169,0.010000,13346
29014,23,203,0.010000,13346
29015,16,160,0.010000,13346
29016,19,177,0.010000,13346
29017,11,69,0.010000,13346
29018,24,208,0.010000,13346
29019,14,100,0.010000,13346
29020,10,63,0.010000,13346
29021,19,153,0.010000,13346
29022,25,175,0.010000,13346
29023,6,47,0.010000,13346
29024,9,60,0.010000,13346
29025,16,104,0.010000,13346
29026,7,42,0.010000,13346
29027,9,42,0.010000,13346
29028,21,155,0.010000,13346
29029,18,154,0.010000,13346
29030,18,153,0.010000,13346
29031,15,121,0.010000,13346
29032,18,131,0.010000,13346
29033,13,123,0.010000,13346
29034,20,154,0.010000,13346
29035,19,187,0.010000,13346
29036,9,53,0.010000,13346
29037,20,156,0.010000,13346
29038,26,214,0.010000,13346
29039,18,141,0.010000,13346
29040,13,107,0.010000,13346
29041,14,120,0.010000,13346
29042,8,83,0.010000,13346
29043,17,137,0.010000,13346
29044,12,109,0.010000,13346
29045,7,66,0.010000,13346
29046,19,214,0.010000,13346
29047,17,128,0.010000,13346
29048,20,182,0.010000,13346
29049,8,57,0.010000,13346
29050,30,243,0.010000,13346
29051,24,229,0.010000,13346
29052,10,104,0.010000,13346
29053,28,234,0.010000,13346
29054,27,257,0.010000,13346
29055,18,160,0.010000,13348
29056,24,204,0.010000,13348
29057,20,173,0.010000,13348
29058,2,18,0.010000,13348
29059,19,186,0.010000,13348
29060,14,137,0.010000,13348
29061,24,211,0.010000,13348
29062,8,53,0.010000,13348
29063,23,202,0.010000,13348
29064,24,183,0.010000,13348
29065,8,60,0.010000,13348
29066,2,16,0.010000,13348
29067,12,81,0.010000,13348
29068,10,89,0.010000,13348
29069,27,254,0.010000,13350
29070,18,140,0.010000,13350
29071,14,126,0.010000,13350
29072,13,112,0.010000,13350
29073,6,40,0.010000,13350
29074,15,123,0.010000,13350
29075,27,306,0.010000,13351
29076,18,142,0.010000,13351
29077,9,48,0.010000,13351
29078,20,159,0.010000,13351
29079,17,158,0.010000,13351
29080,15,143,0.010000,13352
29081,22,212,0.010000,13353
29082,11,94,0.010000,13353
29083,24,181,0.010000,13353
29084,17,135,0.010000,13353
29085,11,82,0.010000,13353
29086,14,125,0.010000,13353
29087,11,93,0.010000,13353
29088,6,26,0.010000,13353
29089,17,131,0.010000,13353
29090,10,89,0.010000,13353
29091,18,124,0.010000,13353
29092,10,66,0.010000,13353
29093,15,109,0.010000,13353
29094,16,116,0.010000,13353
29095,11,89,0.010000,13353
29096,27,248,0.010000,13353
29097,20,148,0.010000,13353
29098,20,170,0.010000,13353
29099,18,161,0.010000,13353
29100,16,96,0.010000,13353
29101,17,141,0.010000,13353
29102,12,77,0.010000,13353
29103,20,154,0.010000,13353
29104,9,80,0.010000,13353
29105,14,114,0.010000,13353
29106,23,199,0.010000,13353
29107,8,66,0.010000,13353
29108,15,120,0.010000,13353
29109,16,92,0.010000,13353
29110,13,109,0.010000,13354
29111,26,201,0.010000,13354
29112,9,42,0.010000,13354
29113,15,118,0.010000,13354
29114,14,100,0.010000,13354
29115,19,163,0.010000,13354
29116,18,152,0.010000,13354
29117,30,256,0.010000,13354
29118,11,98,0.010000,13355
29119,16,150,0.010000,13355
29120,10,60,0.010000,13355
29121,11,79,0.010000,13355
29122,19,150,0.010000,13355
29123,13,113,0.010000,13355
29124,11,82,0.010000,13355
29125,30,303,0.010000,13355
29126,23,156,0.010000,13355
29127,19,137,0.010000,13355
29128,27,212,0.010000,13355
29129,17,142,0.010000,13355
29130,13,104,0.010000,13355
29131,15,119,0.010000,13355
29132,15,124,0.010000,13356
29133,26,259,0.010000,13356
29134,17,152,0.010000,13357
29135,18,132,0.010000,13357
29136,18,115,0.010000,13357
29137,15,122,0.010000,13357
29138,6,35,0.010000,13357
29139,26,209,0.010000,13357
29140,13,111,0.010000,13357
29141,22,175,0.010000,13357
29142,28,251,0.010000,13357
29143,18,123,0.010000,13357
29144,25,216,0.010000,13357
29145,17,141,0.010000,13357
29146,16,135,0.010000,13357
29147,14,111,0.010000,13357
29148,16,108,0.010000,13357
29149,13,82,0.010000,13357
29150,10,83,0.010000,13357
29151,16,118,0.010000,13357
29152,20,133,0.010000,13357
29153,22,198,0.010000,13357
29154,21,170,0.010000,13357
29155,21,169,0.010000,13357
29156,19,203,0.010000,13357
29157,22,197,0.010000,13357
29158,22,174,0.010000,13357
29159,8,80,0.010000,13358
29160,15,114,0.010000,13358
29161,17,132,0.010000,13358
29162,23,180,0.010000,13358
29163,12,138,0.010000,13358
29164,12,92,0.010000,13358
29165,12,102,0.010000,13358
29166,25,211,0.010000,13358
29167,21,181,0.010000,13358
29168,12,110,0.010000,13358
29169,27,279,0.010000,13358
29170,21,221,0.010000,13358
29171,16,146,0.010000,13358
29172,19,193,0.010000,13358
29173,10,92,0.010000,13358
29174,15,127,0.010000,13359
29175,7,55,0.010000,13359
29176,10,65,0.010000,13359
29177,15,120,0.010000,13359
29178,18,137,0.010000,13359
29179,22,182,0.010000,13359
29180,15,128,0.010000,13359
29181,27,228,0.010000,13359
29182,11,107,0.010000,13359
29183,17,128,0.010000,13359
29184,15,112,0.010000,13359
29185,13,102,0.010000,13359
29186,12,104,0.010000,13359
29187,18,155,0.010000,13359
29188,8,52,0.010000,13359
29189,16,136,0.010000,13359
29190,8,62,0.010000,13359
29191,22,194,0.010000,13359
29192,13,100,0.010000,13359
29193,26,208,0.010000,13359
29194,8,63,0.010000,13359
29195,12,74,0.010000,13359
29196,13,130,0.010000,13359
29197,21,211,0.010000,13359
29198,14,123,0.010000,13359
29199,17,129,0.010000,13359
29200,17,123,0.010000,13360
29201,6,32,0.010000,13360
29202,9,57,0.010000,13360
29203,14,119,0.010000,13360
29204,18,124,0.010000,13360
29205,6,36,0.010000,13360
29206,16,127,0.010000,13360
29207,28,237,0.010000,13361
29208,14,99,0.010000,13361
29209,19,138,0.010000,13361
29210,13,122,0.010000,13361
29211,22,160,0.010000,13361
29212,17,139,0.010000,13361
29213,16,125,0.010000,13361
29214,28,251,0.010000,13361
29215,9,67,0.010000,13361
29216,9,74,0.010000,13361
29217,17,153,0.010000,13361
29218,10,71,0.010000,13361
29219,14,112,0.010000,13361
29220,10,93,0.010000,13361
29221,25,200,0.010000,13361
29222,21,175,0.010000,13361
29223,10,67,0.010000,13361
29224,2,10,0.010000,13361
29225,2,10,0.010000,13361
29226,15,147,0.010000,13361
29227,2,16,0.010000,13361
29228,15,130,0.010000,13361
29229,15,126,0.010000,13361
29230,17,162,0.010000,13361
29231,11,70,0.010000,13361
29232,29,234,0.010000,13361
29233,12,90,0.010000,13361
29234,26,223,0.010000,13361
29235,27,231,0.010000,13361
29236,24,182,0.010000,13361
29237,13,103,0.010000,13361
29238,14,112,0.010000,13361
29239,14,121,0.010000,13361
29240,9,86,0.010000,13361
29241,7,68,0.010000,13361
29242,7,55,0.010000,13361
29243,10,82,0.010000,13361
29244,15,132,0.010000,13361
29245,13,131,0.010000,13361
29246,25,176,0.010000,13361
29247,9,69,0.010000,13361
29248,13,111,0.010000,13361
29249,17,170,0.010000,13362
29250,17,139,0.010000,13362
29251,17,126,0.010000,13362
29252,2,24,0.010000,13362
29253,17,126,0.010000,13363
29254,11,91,0.010000,13363
29255,18,167,0.010000,13363
29256,13,114,0.010000,13363
29257,8,67,0.010000,13363
29258,17,118,0.010000,13363
29259,13,85,0.010000,13363
29260,14,130,0.010000,13363
29261,10,71,0.010000,13363
29262,16,158,0.010000,13363
29263,19,142,0.010000,13364
29264,14,89,0.010000,13364
29265,16,129,0.010000,13364
29266,17,164,0.010000,13364
29267,14,117,0.010000,13364
29268,10,93,0.010000,13364
29269,11,94,0.010000,13364
29270,19,157,0.010000,13364
29271,9,75,0.010000,13364
29272,11,95,0.010000,13364
29273,13,90,0.010000,13364
29274,16,142,0.010000,13365
29275,15,118,0.010000,13365
29276,16,179,0.010000,13365
29277,14,124,0.010000,13365
29278,17,141,0.010000,13365
29279,22,163,0.010000,13366
29280,2,22,0.010000,13366
29281,15,124,0.010000,13366
29282,22,175,0.010000,13366
29283,4,29,0.010000,13366
29284,19,146,0.010000,13366
29285,13,90,0.010000,13367
29286,10,93,0.010000,13367
29287,18,113,0.010000,13367
29288,22,132,0.010000,13367
29289,18,161,0.010000,13367
29290,14,108,0.010000,13367
29291,23,234,0.010000,13367
29292,17,125,0.010000,13367
29293,15,114,0.010000,13367
29294,19,165,0.010000,13367
29295,8,64,0.010000,13367
29296,16,136,0.010000,13367
